week,name,position,team,opp,bye_week,passing_yds,passing_tds,passing_int,rushing_att,rushing_yds,rushing_tds,receiving_tgt,receiving_rec,receiving_yds,receiving_tds,return_tds,twopt,fumbles,points,o_rank,projected,pct_rostered
6,C. Kmet,TE,Chi,Min,13,0,0,0,0,0,0,4.7,3.1,32.6,0.2,0,0,0,3.50,137,375,76%
6,G. Everett,TE,LAC,Dal,5,0,0,0,0,0,0,4.3,2.9,29.8,0.3,0,0,0,3.50,148,376,50%
6,D. Schultz,TE,Hou,"stadium."">",7,0,0,0,0,0,0,4.8,3.1,32.1,0.2,0,0,0,3.46,141,380,71%
6,L. Fournette,RB,TB,Det,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,384,9%
6,R. Woods,WR,Hou,"stadium."">",7,0,0,0,0.5,2.7,0,4.9,3.2,34.3,0.2,0,0,0,3.41,266,388,4%
6,T. Atwell,WR,LAR,Ari,10,0,0,0,0.2,1.0,0,2.3,1.4,18.9,0.1,0,0,0,3.40,306,391,0%
6,P. Campbell,WR,NYG,@Buf,13,0,0,0,0.5,2.9,0,4.9,3.0,33.3,0.2,0,0,0,3.37,238,395,4%
6,N. Collins,WR,Hou,"stadium."">",7,0,0,0,0,0,0,5.1,2.9,36.1,0.2,0,0,0,3.37,109,396,42%
6,D. Slayton,WR,NYG,@Buf,13,0,0,0,0.1,0.7,0,4.3,2.2,32.6,0.2,0,0,0,3.36,194,399,4%
6,J. Wilson Jr.,RB,Mia,Car,10,0,0,0,5.1,23.0,0.2,1.5,1.2,9.1,0.1,0,0,0.1,3.34,125,402,32%
6,J. Metchie III,WR,Hou,"stadium."">",7,0,0,0,0,0,0,4.3,2.6,31.5,0.2,0,0,0,3.25,247,410,5%
6,G. Edwards,RB,Bal,@Ten,13,0,0,0,6.2,28.6,0.2,0.7,0.6,3.9,0,0,0,0,3.22,182,413,14%
6,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.0,0,4.1,3.0,30.4,0.2,0,0,0,3.21,195,415,8%
6,D. Knox,TE,Buf,NYG,13,0,0,0,0,0,0,3.2,2.4,26.7,0.2,0,0,0,3.20,191,416,25%
6,K. Hunt,RB,Cle,SF,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,421,15%
6,T. Thornton,WR,NE,"stadium."">",11,0,0,0,0.1,0.5,0,4.1,2.4,31.9,0.2,0,0,0,3.18,250,422,1%
6,J. Downs,WR,Ind,@Jax,11,0,0,0,0.3,1.6,0,4.5,2.8,32.6,0.2,0,0,0,3.17,277,426,2%
6,D. Parker,WR,NE,"stadium."">",11,0,0,0,0,0,0,3.9,2.4,32.1,0.2,0,0,0,3.13,196,432,3%
6,T. Higbee,TE,LAR,Ari,10,0,0,0,0,0,0,4.4,3.1,30.6,0.2,0,0,0,3.13,113,434,69%
6,V. Jefferson,WR,LAR,Ari,10,0,0,0,0.1,0.5,0,4.1,2.6,31.8,0.2,0,0,0,3.11,190,435,8%
6,J. Kelley,RB,LAC,Dal,5,0,0,0,4.7,19.7,0.2,0.8,0.6,4.4,0,0,0,0,3.11,212,436,3%
6,G. Dulcich,TE,Den,@KC,9,0,0,0,0,0,0,4.9,3.0,30.9,0.2,0,0,0,3.10,152,438,57%
6,R. Blackshear,RB,Car,@Mia,7,0,0,0,2.6,10.0,0.1,0.7,0.5,3.9,0,0,0,0,3.06,2449,443,0%
6,R. James,WR,KC,Den,10,0,0,0,0.1,0.3,0,3.6,2.7,30.4,0.2,0,0,0,3.05,245,445,2%
6,K. Bourne,WR,NE,"stadium."">",11,0,0,0,0.5,2.7,0,3.2,2.2,27.2,0.2,0,0,0,3.04,1881,447,1%
6,L. Murray,RB,Buf,NYG,13,0,0,0,5.3,23.0,0.2,1.2,1.1,7.6,0,0,0,0,3.04,329,450,2%
6,D. Carter,WR,LV,"stadium."">",13,0,0,0,0.2,1.5,0,1.6,1.0,10.5,0.1,0.1,0,0,3.01,1894,456,0%
6,H. Hurst,TE,Car,@Mia,7,0,0,0,0,0,0,4.4,2.8,28.3,0.2,0,0,0,2.99,183,457,11%
6,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,19.4,0.2,1.1,0.8,6.5,0.1,0,0,0,2.98,147,459,19%
7,D. Watson,QB,Cle,"stadium."">",5,235,1.6,0.7,4.8,26.0,0.2,0,0,0,0,0,0.1,0.2,15.60,95,6,94%
7,K. Cousins,QB,Min,"stadium."">",13,256,1.7,0.8,1.9,5.7,0.1,0,0,0,0,0,0.1,0.2,15.56,115,7,86%
7,T. Tagovailoa,QB,Mia,@Phi,10,248,1.8,0.6,2,5.0,0.1,0,0,0,0,0,0.1,0.2,15.10,105,8,94%
7,R. Wilson,QB,Den,GB,9,235,1.5,0.7,3.5,15.7,0.2,0,0,0,0,0,0.1,0.2,14.25,155,12,61%
7,M. Stafford,QB,LAR,Pit,10,259,1.7,0.9,0.9,3.7,0,0,0,0,0,0,0.1,0.2,13.72,189,13,35%
7,J. Goff,QB,Det,@Bal,9,246,1.7,0.8,0.7,2.6,0.0,0,0,0,0,0,0.1,0.2,13.70,140,14,73%
7,D. Carr,QB,NO,"stadium."">",11,232,1.5,0.7,0.8,3.8,0.1,0,0,0,0,0,0.1,0.2,12.46,170,16,48%
7,B. Purdy,QB,SF,"stadium."">",9,202,1.3,0.6,3.6,11.8,0.1,0,0,0,0,0,0.1,0.1,12.20,138,17,51%
7,J. Love,QB,GB,@Den,6,193,1.2,0.6,4.9,20.1,0.3,0,0,0,0,0,0.2,0.2,11.79,235,19,31%
7,K. Pickett,QB,Pit,@LAR,6,220,1.3,0.9,3.5,16.2,0.2,0,0,0,0,0,0.1,0.2,11.70,180,20,32%
7,J. Garoppolo,QB,LV,@Chi,13,240,1.5,0.9,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.69,224,21,15%
7,S. Howell,QB,Was,@NYG,14,221,1.3,0.8,3.5,14.0,0.2,0,0,0,0,0,0,0.3,11.38,167,22,19%
7,K. Murray,QB,Ari,@Sea,14,193,1.2,0.7,4.1,21.5,0.2,0,0,0,0,0,0.1,0.2,11.24,236,23,30%
7,B. Mayfield,QB,TB,Atl,5,222,1.3,0.9,2.2,8.1,0.2,0,0,0,0,0,0.1,0.3,11.00,223,24,9%
7,D. Ridder,QB,Atl,@TB,11,201,1.3,0.8,3.7,15.2,0.2,0,0,0,0,0,0.1,0.3,10.97,287,25,6%
7,M. Jones,QB,NE,Buf,11,227,1.4,0.9,2.2,7.2,0.1,0,0,0,0,0,0.1,0.2,10.47,240,28,9%
7,J. Williams,WR,Det,@Bal,9,0,0,0,0.4,2.8,0.1,7.4,4.4,65.9,0.4,0,0.1,0,7.84,176,61,38%
7,R. McCloud III,WR,SF,"stadium."">",9,0,0,0,0.2,1.3,0,2.5,1.6,16.8,0.1,0.1,0,0,6.24,2320,120,1%
7,D. Achane,RB,Mia,@Phi,10,0,0,0,10.3,45.5,0.3,2.9,2.2,17.7,0.1,0,0,0.1,6.20,144,121,48%
7,D. Harris,RB,Buf,@NE,13,0,0,0,10.5,47.4,0.4,1.1,0.9,6.5,0.0,0,0,0.1,5.97,124,133,60%
7,D. Duvernay,WR,Bal,Det,13,0,0,0,0.4,2.4,0,2.1,1.3,14.5,0.1,0.1,0,0.1,5.79,318,146,2%
7,E. Mitchell,RB,SF,"stadium."">",9,0,0,0,10.4,49,0.4,1.1,0.9,6.3,0,0,0.1,0.1,5.71,122,155,60%
7,K. Toney,WR,KC,LAC,10,0,0,0,0.9,5.1,0.1,4.6,3.4,39.2,0.3,0.1,0,0.1,5.62,136,161,61%
7,J. Ford,RB,Cle,"stadium."">",5,0,0,0,4.9,22.3,0.2,1.2,1.0,7.6,0.1,0,0,0.1,5.48,174,168,10%
7,D. Foreman,RB,Chi,LV,13,0,0,0,10.2,45.6,0.3,1.2,0.9,7.1,0,0,0,0.1,5.15,150,181,36%
7,R. Mostert,RB,Mia,@Phi,10,0,0,0,8.3,36.5,0.2,1.6,1.2,9.1,0.1,0,0,0.1,4.92,130,195,49%
7,G. Dortch,WR,Ari,@Sea,14,0,0,0,0.1,0.7,0,3.6,2.4,24.7,0.1,0,0,0,4.88,316,201,1%
7,D. Peoples-Jones,WR,Cle,"stadium."">",5,0,0,0,0.1,0.6,0,4.5,2.8,41.8,0.3,0,0.1,0.1,4.86,184,205,16%
7,K. Nwangwu,RB,Min,"stadium."">",13,0,0,0,1.4,5.9,0.0,0.4,0.3,2.4,0,0.1,0,0,4.80,2555,215,1%
7,J. Agnew,WR,Jax,"stadium."">",9,0,0,0,1.0,5.3,0.1,2.2,1.6,15.9,0.1,0.1,0,0,4.72,1916,218,1%
7,Q. Johnston,WR,LAC,@KC,5,0,0,0,0.1,0.3,0,5.9,3.6,47.4,0.3,0,0,0.1,4.67,126,221,56%
7,R. Bateman,WR,Bal,Det,13,0,0,0,0,0,0,5.2,3.3,45.5,0.3,0,0,0.1,4.60,99,226,61%
7,C. Sutton,WR,Den,GB,9,0,0,0,0,0,0,5.4,3.3,46.5,0.3,0,0,0.1,4.59,98,227,68%
7,T. Bigsby,RB,Jax,"stadium."">",9,0,0,0,6.9,28.9,0.3,1.7,1.4,10.2,0.1,0,0,0.1,4.59,127,228,41%
7,J. Meyers,WR,LV,@Chi,13,0,0,0,0.1,0.4,0,6.2,4.3,46.9,0.3,0,0,0.1,4.46,117,237,47%
7,K. Shakir,WR,Buf,@NE,13,0,0,0,0.1,0.8,0,4.8,3.0,39.3,0.3,0,0,0,4.39,244,244,4%
7,B. Berrios,WR,Mia,@Phi,10,0,0,0,0.7,3.9,0.1,3.3,2.2,23.1,0.2,0.1,0,0.1,4.38,2075,245,1%
7,K. Raymond,WR,Det,@Bal,9,0,0,0,0.2,1.5,0,3.3,2.2,23.9,0.2,0.1,0,0,4.31,1865,252,1%
7,Z. Jones,WR,Jax,"stadium."">",9,0,0,0,0.1,0.8,0,5.6,3.9,43.6,0.3,0,0,0.1,4.24,159,258,30%
7,J. McKinnon,RB,KC,LAC,10,0,0,0,2.8,12.3,0.1,3.9,3.3,23.3,0.2,0,0,0.1,4.23,106,260,61%
7,J. Reed,WR,GB,@Den,6,0,0,0,0,0,0,5.2,3.3,35.2,0.2,0,0,0,4.12,213,265,7%
7,O. Beckham Jr.,WR,Bal,Det,13,0,0,0,0.1,0.7,0,4.6,3.1,38.0,0.3,0,0,0,4.08,129,270,74%
7,M. Mims Jr.,WR,Den,GB,9,0,0,0,0.1,0.8,0,4.9,3.0,38.4,0.3,0,0,0,4.05,133,273,22%
7,C. Samuel,WR,Was,@NYG,14,0,0,0,1.3,7.1,0.1,4.6,3.2,33.0,0.2,0,0,0,4.04,178,275,12%
7,W. Robinson,WR,NYG,Was,13,0,0,0,1.0,5.7,0.1,4.2,2.9,34.0,0.2,0,0,0,4.03,239,277,5%
7,R. Moore,WR,Ari,@Sea,14,0,0,0,0.7,4.7,0.1,5.4,3.6,35.0,0.2,0,0,0.1,4.00,192,281,18%
7,A. Pierce,WR,Ind,"stadium."">",11,0,0,0,0.1,0.3,0,4.5,2.7,36.7,0.3,0,0,0,3.99,193,283,8%
7,R. Doubs,WR,GB,@Den,6,0,0,0,0.1,0.3,0,4.5,2.9,34.3,0.3,0,0,0,3.91,145,287,31%
7,E. Elliott,RB,NE,Buf,11,0,0,0,7.1,28.3,0.3,1.3,1.0,7.3,0.1,0,0.1,0.1,4.25,131,288,65%
7,C. Patterson,RB,Atl,@TB,11,0,0,0,4.7,20.5,0.1,1,0.8,6.0,0.1,0.1,0,0.1,3.84,222,295,14%
7,J. Hyatt,WR,NYG,Was,13,0,0,0,0.1,0.6,0,4.9,3.0,36.2,0.2,0,0,0,3.82,161,296,17%
7,K. Osborn,WR,Min,"stadium."">",13,0,0,0,0.1,0.4,0,4.6,2.9,34.2,0.2,0,0,0,3.69,173,304,10%
7,P. Campbell,WR,NYG,Was,13,0,0,0,0.6,3.2,0,4.9,3.3,36.3,0.2,0,0,0,3.68,238,307,4%
7,D. Slayton,WR,NYG,Was,13,0,0,0,0.1,0.7,0,4.3,2.4,35.5,0.2,0,0,0,3.66,194,312,4%
7,C. Claypool,WR,Chi,LV,13,0,0,0,0.6,3.0,0.1,3.9,2.3,30.8,0.2,0,0,0,3.65,259,314,4%
7,M. Jones Jr.,WR,Det,@Bal,9,0,0,0,0,0,0,4.8,2.9,33.6,0.2,0,0,0,3.64,343,315,2%
7,M. Mayer,TE,LV,@Chi,13,0,0,0,0,0,0,4.1,2.8,30.2,0.3,0,0,0,3.61,219,319,18%
7,C. Edwards-Helaire,RB,KC,LAC,10,0,0,0,4.9,21.7,0.2,1.4,1.2,8.8,0.1,0,0,0,3.59,160,321,20%
7,C. Kmet,TE,Chi,LV,13,0,0,0,0,0,0,4.7,3.2,33.2,0.2,0,0,0,3.56,137,323,76%
7,M. Valdes-Scantling,WR,KC,LAC,10,0,0,0,0,0,0,3.8,2.2,35.1,0.2,0,0,0,3.55,216,324,8%
7,K. Williams,RB,LAR,Pit,10,0,0,0,4.6,18.8,0.2,2.1,1.6,11.5,0.1,0,0,0,3.51,202,327,2%
7,L. Fournette,RB,TB,Atl,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,340,9%
7,G. Dulcich,TE,Den,GB,9,0,0,0,0,0,0,4.9,3.3,33.9,0.2,0,0,0,3.40,152,344,57%
7,D. Kincaid,TE,Buf,@NE,13,0,0,0,0,0,0,3.8,2.6,27.9,0.3,0,0,0,3.33,120,353,72%
7,G. Everett,TE,LAC,@KC,5,0,0,0,0,0,0,4.3,2.7,28.1,0.2,0,0,0,3.30,148,354,50%
7,J. Downs,WR,Ind,"stadium."">",11,0,0,0,0.3,1.7,0,4.5,2.9,33.7,0.2,0,0,0,3.28,277,357,2%
7,T. Atwell,WR,LAR,Pit,10,0,0,0,0.2,1.0,0,2.3,1.3,18.1,0.1,0,0,0,3.26,306,362,0%
7,H. Renfrow,WR,LV,@Chi,13,0,0,0,0.2,1.0,0,4.1,3.0,30.6,0.2,0,0,0,3.22,195,367,8%
7,G. Edwards,RB,Bal,Det,13,0,0,0,6.2,28.6,0.2,0.7,0.6,3.9,0,0,0,0,3.22,182,368,14%
7,J. Warren,RB,Pit,@LAR,6,0,0,0,5.1,22.0,0.1,1.9,1.5,11.4,0.0,0,0,0.0,3.20,128,371,37%
7,K. Hunt,RB,Cle,"stadium."">",5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,375,15%
7,A. Robinson II,WR,Pit,@LAR,6,0,0,0,0,0,0,4.1,2.7,29.7,0.2,0,0,0,3.13,200,380,4%
7,S. LaPorta,TE,Det,@Bal,9,0,0,0,0,0,0,4.1,2.8,29.7,0.2,0,0,0,3.12,123,381,61%
7,I. Hodgins,WR,NYG,Was,13,0,0,0,0.1,0.3,0,3.8,2.7,31.9,0.2,0,0,0,3.10,186,384,6%
7,D. Knox,TE,Buf,@NE,13,0,0,0,0,0,0,3.2,2.3,25.7,0.2,0,0,0,3.09,191,387,25%
7,J. Wilson Jr.,RB,Mia,@Phi,10,0,0,0,5.1,21.2,0.2,1.5,1.1,8.4,0.1,0,0,0.1,3.08,125,389,32%
7,T. Thornton,WR,NE,Buf,11,0,0,0,0.1,0.5,0,4.1,2.3,30.8,0.2,0,0,0,3.06,250,390,1%
7,D. Parker,WR,NE,Buf,11,0,0,0,0,0,0,3.9,2.3,31.0,0.2,0,0,0,3.02,196,392,3%
7,D. Carter,WR,LV,@Chi,13,0,0,0,0.2,1.5,0,1.6,1.0,10.6,0.1,0.1,0,0,3.02,1894,394,0%
7,R. James,WR,KC,LAC,10,0,0,0,0.1,0.3,0,3.6,2.6,30.0,0.2,0,0,0,3.01,245,395,2%
7,T. Higbee,TE,LAR,Pit,10,0,0,0,0,0,0,4.4,2.9,29.3,0.2,0,0,0,2.99,113,396,69%
7,V. Jefferson,WR,LAR,Pit,10,0,0,0,0.1,0.4,0,4.1,2.5,30.4,0.2,0,0,0,2.98,190,397,8%
7,N. Fant,TE,Sea,Ari,5,0,0,0,0,0,0,3.6,2.3,28.4,0.2,0,0,0,2.96,273,399,3%
7,K. Bourne,WR,NE,Buf,11,0,0,0,0.4,2.6,0,3.2,2.1,26.3,0.2,0,0,0,2.94,1881,401,1%
7,J. Kelley,RB,LAC,@KC,5,0,0,0,4.7,18.5,0.2,0.8,0.6,4.2,0,0,0,0,2.93,212,402,3%
7,L. Murray,RB,Buf,@NE,13,0,0,0,5.3,22.2,0.2,1.2,1.1,7.4,0,0,0,0,2.92,329,403,2%
7,D. McBride,RB,Min,"stadium."">",13,0,0,0,5.5,23.3,0.2,0.6,0.4,3.3,0,0,0,0,2.90,2336,405,1%
7,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,18.8,0.2,1.1,0.8,6.3,0.1,0,0,0,2.88,147,409,19%
7,R. Johnson,RB,Chi,LV,13,0,0,0,4.2,17.8,0.2,1.1,0.8,6.1,0.0,0,0,0.1,2.76,166,422,15%
7,Z. Ertz,TE,Ari,@Sea,14,0,0,0,0,0,0,3.9,2.5,24.8,0.2,0,0,0,2.73,272,425,9%
7,I. McKenzie,WR,Ind,"stadium."">",11,0,0,0,0.5,2.8,0.1,2.8,1.9,19.2,0.1,0,0,0,2.72,282,428,1%
7,Z. Evans,RB,LAR,Pit,10,0,0,0,5,20.3,0.1,1,0.8,5.5,0.0,0,0,0,2.71,2328,432,1%
7,M. Gesicki,TE,NE,Buf,11,0,0,0,0,0,0,3.5,2.2,24.1,0.2,0,0,0,2.68,209,440,14%
7,D. Dallas,RB,Sea,Ari,5,0,0,0,1.4,6.1,0.1,1,0.9,7.0,0,0,0,0,2.68,2491,441,0%
7,C. Otton,TE,TB,Atl,5,0,0,0,0,0,0,3.4,2.2,24.4,0.2,0,0,0,2.63,203,448,2%
7,J. Johnson,TE,NO,"stadium."">",11,0,0,0,0,0,0,3.1,1.9,21.4,0.2,0,0,0,2.63,146,449,30%
7,I. Likely,TE,Bal,Det,13,0,0,0,0,0,0,2.8,2.1,22.6,0.2,0,0,0,2.62,279,450,3%
7,J. Palmer,WR,LAC,@KC,5,0,0,0,0.1,0.4,0,2.9,1.9,24.2,0.2,0,0,0,2.58,199,454,3%
7,H. Henry,TE,NE,Buf,11,0,0,0,0,0,0,3.3,2.1,24.0,0.2,0,0,0,2.55,168,459,15%
7,T. McBride,TE,Ari,@Sea,14,0,0,0,0,0,0,3.6,2.4,24.2,0.2,0,0,0.1,2.50,228,465,4%
8,T. Tagovailoa,QB,Mia,NE,10,262,1.9,0.7,2,5.3,0.1,0,0,0,0,0,0.1,0.2,17.36,105,7,94%
8,K. Cousins,QB,Min,@GB,13,261,1.8,0.8,1.9,5.8,0.1,0,0,0,0,0,0.1,0.2,15.94,115,9,86%
8,J. Goff,QB,Det,"stadium."">",9,258,1.8,0.8,0.7,2.8,0.0,0,0,0,0,0,0.1,0.2,15.71,140,10,73%
8,D. Watson,QB,Cle,@Sea,5,226,1.5,0.6,4.8,25.0,0.2,0,0,0,0,0,0.1,0.2,14.76,95,12,94%
8,R. Wilson,QB,Den,KC,9,221,1.5,0.6,3.5,14.8,0.2,0,0,0,0,0,0.1,0.2,13.02,155,16,61%
8,D. Carr,QB,NO,"stadium."">",11,237,1.6,0.7,0.8,3.9,0.1,0,0,0,0,0,0.1,0.2,12.87,170,17,48%
8,B. Purdy,QB,SF,Cin,9,202,1.3,0.6,3.6,11.8,0.1,0,0,0,0,0,0.1,0.1,12.20,138,20,51%
8,J. Love,QB,GB,Min,6,197,1.3,0.7,4.9,20.6,0.3,0,0,0,0,0,0.2,0.2,12.17,235,21,31%
8,R. Tannehill,QB,Ten,Atl,7,218,1.4,0.7,3.1,11.6,0.1,0,0,0,0,0,0.1,0.1,12.17,233,22,9%
8,B. Young,QB,Car,Hou,7,233,1.4,0.9,3.9,20.2,0.1,0,0,0,0,0,0.1,0.3,11.92,246,23,20%
8,M. Stafford,QB,LAR,"stadium."">",10,247,1.6,0.9,0.9,3.5,0,0,0,0,0,0,0.1,0.2,11.83,189,24,35%
8,K. Pickett,QB,Pit,Jax,6,220,1.3,0.9,3.5,16.2,0.2,0,0,0,0,0,0.1,0.2,11.70,180,25,32%
8,K. Murray,QB,Ari,"stadium."">",14,196,1.2,0.7,4.1,21.8,0.2,0,0,0,0,0,0.1,0.2,11.48,236,26,30%
8,J. Garoppolo,QB,LV,"stadium."">",13,235,1.4,0.9,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.27,224,27,15%
8,S. Howell,QB,Was,Phi,14,218,1.3,0.8,3.5,13.8,0.2,0,0,0,0,0,0,0.2,11.14,167,28,19%
8,C. Stroud,QB,Hou,@Car,7,212,1.2,0.8,5.2,19.5,0.2,0,0,0,0,0,0.1,0.3,10.76,295,29,10%
8,D. Ridder,QB,Atl,@Ten,11,198,1.3,0.8,3.7,15.0,0.2,0,0,0,0,0,0.1,0.3,10.68,287,30,6%
8,M. Jones,QB,NE,@Mia,11,224,1.4,0.9,2.2,7.1,0.1,0,0,0,0,0,0.1,0.2,10.24,240,32,9%
8,B. Mayfield,QB,TB,@Buf,5,204,1.2,0.8,2.2,7.4,0.2,0,0,0,0,0,0.1,0.3,9.60,223,42,9%
8,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,2.9,0.1,7.4,4.6,69.1,0.5,0,0.1,0,8.23,176,62,38%
8,D. Achane,RB,Mia,NE,10,0,0,0,10.3,48.2,0.3,2.9,2.3,18.8,0.1,0,0,0.1,6.57,144,123,48%
8,D. Harris,RB,Buf,TB,13,0,0,0,10.5,50.5,0.4,1.1,0.9,7.0,0.0,0,0,0.1,6.36,124,138,60%
8,R. McCloud III,WR,SF,Cin,9,0,0,0,0.2,1.3,0,2.5,1.6,16.8,0.1,0.1,0,0,6.24,2320,146,1%
8,M. Hardman Jr.,WR,NYJ,@NYG,7,0,0,0,0.4,2.9,0.1,4.4,3.1,36.0,0.3,0.1,0,0,5.95,268,161,14%
8,G. Dortch,WR,Ari,"stadium."">",14,0,0,0,0.1,0.7,0,3.6,2.4,25.0,0.1,0,0,0,5.95,316,162,1%
8,D. Duvernay,WR,Bal,"stadium."">",13,0,0,0,0.4,2.5,0,2.1,1.3,15.0,0.1,0.1,0,0.1,5.94,318,163,2%
8,E. Mitchell,RB,SF,Cin,9,0,0,0,10.4,49,0.4,1.1,0.9,6.3,0,0,0.1,0.1,5.71,122,181,60%
8,K. Toney,WR,KC,@Den,10,0,0,0,0.9,5.0,0.1,4.6,3.4,38.6,0.3,0.1,0,0.1,5.53,136,192,61%
8,T. Burks,WR,Ten,Atl,7,0,0,0,0,0,0,6.6,4.1,53.8,0.3,0,0,0.1,5.30,118,205,69%
8,J. Ford,RB,Cle,@Sea,5,0,0,0,4.9,21.4,0.2,1.2,1.0,7.3,0.1,0,0,0.1,5.26,174,206,10%
8,R. Mostert,RB,Mia,NE,10,0,0,0,8.3,38.7,0.3,1.6,1.3,9.7,0.1,0,0,0.1,5.21,130,213,49%
8,Q. Johnston,WR,LAC,Chi,5,0,0,0,0.1,0.4,0,5.9,4.0,52.2,0.3,0,0,0.1,5.14,126,220,56%
8,D. Foreman,RB,Chi,@LAC,13,0,0,0,10.2,43.1,0.3,1.2,0.9,6.7,0,0,0,0.1,4.86,150,241,36%
8,K. Nwangwu,RB,Min,@GB,13,0,0,0,1.4,6.0,0.0,0.4,0.3,2.4,0,0.1,0,0,4.87,2555,242,1%
8,R. Bateman,WR,Bal,"stadium."">",13,0,0,0,0,0,0,5.2,3.4,46.9,0.3,0,0,0.1,4.74,99,252,61%
8,A. Lazard,WR,NYJ,@NYG,7,0,0,0,0.1,0.6,0,5.1,3.3,41.6,0.3,0,0,0,4.72,132,256,50%
8,K. Shakir,WR,Buf,TB,13,0,0,0,0.1,0.9,0,4.8,3.2,41.9,0.3,0,0,0,4.68,244,259,4%
8,D. Peoples-Jones,WR,Cle,@Sea,5,0,0,0,0.1,0.6,0,4.5,2.7,40.1,0.2,0,0.1,0.1,4.67,184,261,16%
8,B. Berrios,WR,Mia,NE,10,0,0,0,0.8,4.1,0.1,3.3,2.4,24.4,0.2,0.1,0,0.1,4.64,2075,264,1%
8,J. Agnew,WR,Jax,@Pit,9,0,0,0,0.9,5.2,0.1,2.2,1.6,15.6,0.1,0.1,0,0,4.64,1916,265,1%
8,T. Boyd,WR,Cin,@SF,7,0,0,0,0.1,0.9,0,5.1,3.4,42.8,0.3,0,0,0.1,4.56,135,272,43%
8,K. Raymond,WR,Det,"stadium."">",9,0,0,0,0.2,1.5,0,3.3,2.3,25.1,0.2,0.1,0,0,4.53,1865,274,1%
8,T. Bigsby,RB,Jax,@Pit,9,0,0,0,6.9,28.4,0.3,1.7,1.4,10.0,0.1,0,0,0.1,4.50,127,280,41%
8,A. Thielen,WR,Car,Hou,7,0,0,0,0,0,0,5.6,3.8,41.9,0.3,0,0,0.1,4.43,134,288,47%
8,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.4,0,6.2,4.2,45.9,0.3,0,0,0.1,4.36,117,294,47%
8,C. Hubbard,RB,Car,Hou,7,0,0,0,7.2,31.0,0.2,1.6,1.3,9.4,0.1,0,0,0.1,4.25,162,307,16%
8,J. Reed,WR,GB,Min,6,0,0,0,0,0,0,5.2,3.4,36.0,0.2,0,0,0,4.21,213,311,7%
8,D. Singletary,RB,Hou,@Car,7,0,0,0,7.4,30.1,0.2,2.1,1.5,11.0,0.0,0,0,0.1,4.20,158,312,27%
8,O. Beckham Jr.,WR,Bal,"stadium."">",13,0,0,0,0.1,0.7,0,4.6,3.2,39.2,0.3,0,0,0,4.20,129,313,74%
8,Z. Jones,WR,Jax,@Pit,9,0,0,0,0.1,0.7,0,5.6,3.8,42.9,0.2,0,0,0.1,4.17,159,316,30%
8,J. McKinnon,RB,KC,@Den,10,0,0,0,2.8,12.1,0.1,3.9,3.2,22.9,0.2,0,0,0.1,4.16,106,323,61%
8,M. Gallup,WR,Dal,"stadium."">",7,0,0,0,0,0,0,5,3.2,40.9,0.2,0,0,0,4.13,139,325,28%
8,R. Jones,RB,Dal,"stadium."">",7,0,0,0,6.2,27.9,0.3,0.8,0.6,4.8,0,0,0,0,4.10,323,328,1%
8,R. Moore,WR,Ari,"stadium."">",14,0,0,0,0.7,4.8,0.1,5.4,3.6,35.5,0.2,0,0,0.1,4.05,192,335,18%
8,A. Pierce,WR,Ind,"stadium."">",11,0,0,0,0.1,0.3,0,4.5,2.7,37.2,0.3,0,0,0,4.05,193,336,8%
8,J. Mingo,WR,Car,Hou,7,0,0,0,0.2,1.0,0,5.3,3.3,38.4,0.2,0,0,0,4.01,181,339,13%
8,R. Doubs,WR,GB,Min,6,0,0,0,0.1,0.3,0,4.5,3.0,35.1,0.3,0,0,0,4.00,145,340,31%
8,C. Samuel,WR,Was,Phi,14,0,0,0,1.3,7.0,0.1,4.6,3.2,32.5,0.2,0,0,0,3.99,178,343,12%
8,D. Chark Jr.,WR,Car,Hou,7,0,0,0,0,0,0,4.7,2.8,39.5,0.2,0,0,0,3.96,153,346,21%
8,M. Carter,RB,NYJ,@NYG,7,0,0,0,6.1,24.9,0.1,2.1,1.6,12.0,0.1,0,0,0,3.90,241,348,7%
8,W. Robinson,WR,NYG,NYJ,13,0,0,0,1.0,5.5,0.1,4.2,2.8,32.8,0.2,0,0,0,3.89,239,350,5%
8,E. Elliott,RB,NE,@Mia,11,0,0,0,7.1,27.9,0.3,1.3,1.0,7.2,0.1,0,0.1,0.1,4.19,131,353,65%
